id,numeros,persee_id,auteurlabel,titre,datepubimp,pubimp,datepubnum,pubnum,print,title,date,type,subject,is_aggregated_by,coverage,topic_label,year_of_birth,year_of_death,sex_or_genderLabel
https://www.persee.fr/doc/rhs_0151-4105_2001_num_54_4_2136,54_4,144204,Patrick Matagne,"Limites naturelles contre limites administratives, ou quand la géographie botanique croise la politique / Natural limits versus administrative limits : When botanical geography meets politics",2001,Paris : Armand Colin,2008-09-17 21:35:15.19,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2001_num_54_4_2136#Print,"Limites naturelles contre limites administratives, ou quand la géographie botanique croise la politique / Natural limits versus administrative limits : When botanical geography meets politics",2001,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 523-542,Géographie,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2001_num_54_4_2138,54_4,11276,Tobias Cheung,Cuvier et la perfection du parfait / Cuvier and the perfection of the perfect,2001,Paris : Armand Colin,2008-09-17 21:35:23.479,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2001_num_54_4_2138#Print,Cuvier et la perfection du parfait / Cuvier and the perfection of the perfect,2001,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 543-554,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2142,55_1,82824,Bruno J. Strasser,"Totems de laboratoires, microscopes électroniques et réseaux scientifiques : L'émergence de la biologie moléculaire à Genève (1945-1960) / Laboratory totems, electron microscopes, and scientific networks : The emergence of molecular biology in Geneva (1945-1960)",2002,Paris : Armand Colin,2008-09-17 21:35:45.917,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2142#Print,"Totems de laboratoires, microscopes électroniques et réseaux scientifiques : L'émergence de la biologie moléculaire à Genève (1945-1960) / Laboratory totems, electron microscopes, and scientific networks : The emergence of molecular biology in Geneva (1945-1960)",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 5-44,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2143,55_1,11209,Vincent Borella,"Les écrits épistémologiques de Poincaré, obstacles à la diffusion de la relativité ? / Poincaré's epistemological writings : Obstacles to the diffusion of relativity ?",2002,Paris : Armand Colin,2008-09-17 21:36:04.873,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2143#Print,"Les écrits épistémologiques de Poincaré, obstacles à la diffusion de la relativité ? / Poincaré's epistemological writings : Obstacles to the diffusion of relativity ?",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 45-81,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2144,55_1,11210,Hourya Benis-Sinaceur,Modernité mathématique : Quelques invariants épistémologiques / Modernity in mathematics : Some epistemological invariants,2002,Paris : Armand Colin,2008-09-17 21:36:18.351,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2144#Print,Modernité mathématique : Quelques invariants épistémologiques / Modernity in mathematics : Some epistemological invariants,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 83-100,"Histoire, Philosophie et Sociologie des sciences",1940,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2145,55_1,220082,Nicole Hulin,L'enseignement des sciences naturelles au XIXe siècle dans ses liens à d'autres disciplines / The teaching of natural sciences in the 19th century in its links to other disciplines,2002,Paris : Armand Colin,2008-09-17 21:36:31.093,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_1_2145#Print,L'enseignement des sciences naturelles au XIXe siècle dans ses liens à d'autres disciplines / The teaching of natural sciences in the 19th century in its links to other disciplines,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 101-120,"Histoire, Philosophie et Sociologie des sciences",1935,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2147,55_2,11218,Amalia Perfetti,Études sur l'atomisme (XVIe-XVIIe siècles).Introduction / Studies on atomism (16th-17th centuries). Introduction,2002,Paris : Armand Colin,2008-09-17 21:36:48.017,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2147#Print,Études sur l'atomisme (XVIe-XVIIe siècles).Introduction / Studies on atomism (16th-17th centuries). Introduction,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 139-142,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2148,55_2,212198,Didier Kahn,"La condamnation des thèses d'Antoine de Villon et Etienne de Clave contre Aristote, Paracelse et les « cabalistes» (1624) / The condemnation of Antoine de Villon's and Etienne de Clave's theses against Aristotle, Paracelsus and the « cabalists »",2002,Paris : Armand Colin,2008-09-17 21:36:56.959,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2148#Print,"La condamnation des thèses d'Antoine de Villon et Etienne de Clave contre Aristote, Paracelse et les « cabalistes» (1624) / The condemnation of Antoine de Villon's and Etienne de Clave's theses against Aristotle, Paracelsus and the « cabalists »",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 143-198,no value,2000,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2149,55_2,11217,Paolo Ponzio,À propos de l'atomisme de Galilée : Questions cosmologiques et problèmes théologiques / On Galileo's atomism : Cosmological questions and theological problems,2002,Paris : Armand Colin,2008-09-17 21:37:18.859,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2149#Print,À propos de l'atomisme de Galilée : Questions cosmologiques et problèmes théologiques / On Galileo's atomism : Cosmological questions and theological problems,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 199-214,"Histoire, Philosophie et Sociologie des sciences",????,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2150,55_2,11218,Amalia Perfetti,L'hypothèse atomistique dans L'Autre Monde de Cyrano de Bergerac / The atomistic hypothesis in Cyrano de Bergerac's Autre Monde,2002,Paris : Armand Colin,2008-09-17 21:37:26.585,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2150#Print,L'hypothèse atomistique dans L'Autre Monde de Cyrano de Bergerac / The atomistic hypothesis in Cyrano de Bergerac's Autre Monde,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 215-238,Littératures,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2151,55_2,11219,Guido Giglioni,Francis Glisson's notion of confœderatio naturae in the context of hylozoistic corpuscularianism /La notion de confœderatio naturae de Francis Glisson dans le contexte de la philosophie corpusculaire hylozoïste,2002,Paris : Armand Colin,2008-09-17 21:37:35.747,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2151#Print,Francis Glisson's notion of confœderatio naturae in the context of hylozoistic corpuscularianism /La notion de confœderatio naturae de Francis Glisson dans le contexte de la philosophie corpusculaire hylozoïste,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 239-262,"Histoire, Philosophie et Sociologie des sciences",1964,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2153,55_2,11218,Amalia Perfetti,La Syphilis sive de morbo gallico de Jérôme Fracastor : Un exemple de la diffusion de Lucrèce en Italie dans la première moitié du XVI siècle / Girolamo Fracastoro's Syphilis sive de morbo gallico : An example of the diffusion of Lucretius in Italy during the first half of the 16th century,2002,Paris : Armand Colin,2008-09-17 21:37:47.307,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2153#Print,La Syphilis sive de morbo gallico de Jérôme Fracastor : Un exemple de la diffusion de Lucrèce en Italie dans la première moitié du XVI siècle / Girolamo Fracastoro's Syphilis sive de morbo gallico : An example of the diffusion of Lucretius in Italy during the first half of the 16th century,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 263-272,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2154,55_2,11232,Eugenio Canone,"Une lettre retrouvée : Campanella à Peiresc, le 19 juin 1636 / A letter recovered : Campanella to Peiresc, June 19th 1636",2002,Paris : Armand Colin,2008-09-17 21:37:52.325,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2154#Print,"Une lettre retrouvée : Campanella à Peiresc, le 19 juin 1636 / A letter recovered : Campanella to Peiresc, June 19th 1636",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 273-286,Histoire,1954,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2154,55_2,34712,Germana Ernst,"Une lettre retrouvée : Campanella à Peiresc, le 19 juin 1636 / A letter recovered : Campanella to Peiresc, June 19th 1636",2002,Paris : Armand Colin,2008-09-17 21:37:52.325,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2154#Print,"Une lettre retrouvée : Campanella à Peiresc, le 19 juin 1636 / A letter recovered : Campanella to Peiresc, June 19th 1636",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 273-286,Histoire,1943,2016,féminin
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2155,55_2,11221,Sylvain Matton,Note sur quelques critiques oubliées de l'atomisme : À propos de la transsubstantiation eucharistique / Note on some forgotten objections to atomism : On the Eucharistie transubstantiation,2002,Paris : Armand Colin,2008-09-17 21:37:57.635,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2155#Print,Note sur quelques critiques oubliées de l'atomisme : À propos de la transsubstantiation eucharistique / Note on some forgotten objections to atomism : On the Eucharistie transubstantiation,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 287-294,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2156,55_2,221328,Hélène Gispert,"« Par la science, pour la patrie », l'Association française pour l'avancement des sciences (AFAS), 1872-1914 : Un projet d'histoire des sciences et de leur diffusion / « Through science, for the nation », the French Association for the advancement of sciences (AFAS), 1872-1914 : A plan for the history of sciences and their diffusion",2002,Paris : Armand Colin,2008-09-17 21:38:00.576,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_2_2156#Print,"« Par la science, pour la patrie », l'Association française pour l'avancement des sciences (AFAS), 1872-1914 : Un projet d'histoire des sciences et de leur diffusion / « Through science, for the nation », the French Association for the advancement of sciences (AFAS), 1872-1914 : A plan for the history of sciences and their diffusion",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 295-300,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2158,55_3,11237,Daniele Ghesquier,La centrifugation et la cellule : La déconstruction du protoplasme entre 1880 et 1910 / Centrifugation and the cell : The deconstruction of protoplasm between 1880 and 1910,2002,Paris : Armand Colin,2008-09-17 21:38:22.161,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2158#Print,La centrifugation et la cellule : La déconstruction du protoplasme entre 1880 et 1910 / Centrifugation and the cell : The deconstruction of protoplasm between 1880 and 1910,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 323-377,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2159,55_3,10491,Jean-Pierre Belna,Frege et la géométrie projective : La Dissertation inaugurale de 1873 / Frege and projective geometry : The 1873 inaugural dissertation,2002,Paris : Armand Colin,2008-09-17 21:38:46.29,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2159#Print,Frege et la géométrie projective : La Dissertation inaugurale de 1873 / Frege and projective geometry : The 1873 inaugural dissertation,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 379-410,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2160,55_3,207907,Patrice Bailhache,Un effet Doppler-Fizeau méconnu : Roemer et la vitesse de la lumière / An unrecognized Doppler-Fizeau effect : Roemer and the speed of light,2002,Paris : Armand Colin,2008-09-17 21:39:02.465,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_3_2160#Print,Un effet Doppler-Fizeau méconnu : Roemer et la vitesse de la lumière / An unrecognized Doppler-Fizeau effect : Roemer and the speed of light,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 411-430,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2162,55_4,11246,Sarah Carvallo,"Chimie et scepticisme : Héritage et ruptures d'une science. Analyse du Chimiste sceptique, 1661, Robert Boyle / Chemistry and skepticism : Heritage and breaks in a science. An examination of Boyle's 1661 Sceptical chemist",2002,Paris : Armand Colin,2008-09-17 21:39:30.494,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2162#Print,"Chimie et scepticisme : Héritage et ruptures d'une science. Analyse du Chimiste sceptique, 1661, Robert Boyle / Chemistry and skepticism : Heritage and breaks in a science. An examination of Boyle's 1661 Sceptical chemist",2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 451-492,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2163,55_4,11247,Rémi Franckowiak,Les sels neutres de Guillaume-François Rouelle / The neutral salts of Guillaume-François Rouelle,2002,Paris : Armand Colin,2008-09-17 21:39:49.89,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2163#Print,Les sels neutres de Guillaume-François Rouelle / The neutral salts of Guillaume-François Rouelle,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 493-532,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2164,55_4,11248,Pierre Savaton,De la minéralogie aux sciences de la Terre : La géologie dans l'enseignement secondaire de 1795 à 1988 /From mineralogy to the earth sciences : Geology in secondary education from 1795 to 1988,2002,Paris : Armand Colin,2008-09-17 21:40:04.832,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2002_num_55_4_2164#Print,De la minéralogie aux sciences de la Terre : La géologie dans l'enseignement secondaire de 1795 à 1988 /From mineralogy to the earth sciences : Geology in secondary education from 1795 to 1988,2002,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 533-558,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2170,56_1,10464,Fabien Chareix,Experientia ac ratio. L'œuvre de Christiaan Huygens / Experientia ac ratio. Christiaan Huygens' works,2003,Paris : Armand Colin,2008-09-17 21:40:36.986,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2170#Print,Experientia ac ratio. L'œuvre de Christiaan Huygens / Experientia ac ratio. Christiaan Huygens' works,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 5-13,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2171,56_1,10464,Fabien Chareix,La découverte des lois du choc par Christiaan Huygens / Christiaan Huygens' discovery of the laws of collision,2003,Paris : Armand Colin,2008-09-17 21:40:46.839,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2171#Print,La découverte des lois du choc par Christiaan Huygens / Christiaan Huygens' discovery of the laws of collision,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 15-58,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2172,56_1,10458,Andre Charrak,Huygens et la théorie musicale / Huygens and music theory,2003,Paris : Armand Colin,2008-09-17 21:41:05.148,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2172#Print,Huygens et la théorie musicale / Huygens and music theory,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 59-78,"Musique, musicologie et arts de la scène",1953,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2173,56_1,150992,Patricia Radelet-de-Grave,"L'Univers selon Huygens, le connu et l'imaginé / The Universe according to Christiaan Huygens : The known and the imagined",2003,Paris : Armand Colin,2008-09-17 21:41:15.564,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2173#Print,"L'Univers selon Huygens, le connu et l'imaginé / The Universe according to Christiaan Huygens : The known and the imagined",2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 79-112,no value,1948,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2174,56_1,10460,Gianfranco Mormino,Le rôle de Dieu dans l'œuvre scientifique et philosophique de Christiaan Huygens / The role of God in Christiaan Huygens' scientific and philosophical works,2003,Paris : Armand Colin,2008-09-17 21:41:34.356,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2174#Print,Le rôle de Dieu dans l'œuvre scientifique et philosophique de Christiaan Huygens / The role of God in Christiaan Huygens' scientific and philosophical works,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 113-133,no value,1962,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2176,56_1,10471,Joella G. Yoder,The letters of Christiaan Huygens / Les lettres de Christiaan Huygens,2003,Paris : Armand Colin,2008-09-17 21:41:41.266,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2176#Print,The letters of Christiaan Huygens / Les lettres de Christiaan Huygens,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 135-143,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2177,56_1,10460,Gianfranco Mormino,Sur quelques problèmes éditoriaux concernant l'œuvre de Christiaan Huygens / On some editorial problems regarding Christiaan Huygens' complete works,2003,Paris : Armand Colin,2008-09-17 21:41:44.731,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2177#Print,Sur quelques problèmes éditoriaux concernant l'œuvre de Christiaan Huygens / On some editorial problems regarding Christiaan Huygens' complete works,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 145-151,Histoire,1962,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2179,56_1,10465,Philippe Veron,L'équatorial de la tour de l'est de l'observatoire de Paris / The Paris Observatory's eastern tower's equatorial refracting telescope,2003,Paris : Armand Colin,2008-09-17 21:41:50.612,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2179#Print,L'équatorial de la tour de l'est de l'observatoire de Paris / The Paris Observatory's eastern tower's equatorial refracting telescope,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 191-220,no value,1939,2014,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182,56_1,10467,Guy Boistel,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,Paris : Armand Colin,2008-09-17 21:42:04.969,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182#Print,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,notebiblio,no value,http://isidore.science/collection/10670/2.eqird7,pp. 221-245,Art et histoire de l'art,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182,56_1,10467,Guy Boistel,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,Paris : Armand Colin,2008-09-17 21:42:04.969,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182#Print,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,notebiblio,no value,http://isidore.science/collection/10670/2.eqird7,pp. 221-245,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182,56_1,10467,Guy Boistel,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,Paris : Armand Colin,2008-09-17 21:42:04.969,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_2182#Print,"Inventaire chronologique des œuvres imprimées et manuscrites du père Esprit Pezenas (1692-1776), jésuite, astronome et hydrographe marseillais / Chronological inventory of the published works and manuscripts of father Esprit Pezenas (1692-1776), Marseilles Jesuit, astronomer, and hydrographer",2003,notebiblio,no value,http://isidore.science/collection/10670/2.eqird7,pp. 221-245,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_1_4313,56_1,10460,Gianfranco Mormino,Bibliographie huguenienne / Huygenian bibliography,2003,Paris : Armand Colin,2008-09-17 21:42:26.032,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_1_4313#Print,Bibliographie huguenienne / Huygenian bibliography,2003,notebiblio,no value,http://isidore.science/collection/10670/2.eqird7,pp. 153-190,no value,1962,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2186,56_2,11197,Sabine Rommevaux,La réception des Éléments d'Euclide au Moyen Âge et à la Renaissance. Introduction / The reception of Euclid's Elements during the Middle Ages and the Renaissance. Introduction,2003,Paris : Armand Colin,2008-09-17 21:42:41.355,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2186#Print,La réception des Éléments d'Euclide au Moyen Âge et à la Renaissance. Introduction / The reception of Euclid's Elements during the Middle Ages and the Renaissance. Introduction,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 267-273,no value,1964,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2187,56_2,10611,Bernard Vitrac,Les scholies grecques aux Éléments d'Euclide / Greek scholia on Euclid's Elements,2003,Paris : Armand Colin,2008-09-17 21:42:46.103,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2187#Print,Les scholies grecques aux Éléments d'Euclide / Greek scholia on Euclid's Elements,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 275-292,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2188,56_2,231966,Ahmed Djebbar,Quelques exemples de scholies dans la tradition arabe des Éléments d'Euclide / Some examples of scholia in the Arab tradition of Euclid's Elements,2003,Paris : Armand Colin,2008-09-17 21:42:55.844,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2188#Print,Quelques exemples de scholies dans la tradition arabe des Éléments d'Euclide / Some examples of scholia in the Arab tradition of Euclid's Elements,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 293-321,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2189,56_2,202734,Jean-Luc Solere,L'ordre axiomatique comme modèle d'écriture philosophique dans l'Antiquité et au Moyen Âge / Axiomatic presentation as a model of philosophical writing during Antiquity and the Middle Ages,2003,Paris : Armand Colin,2008-09-17 21:43:08.333,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2189#Print,L'ordre axiomatique comme modèle d'écriture philosophique dans l'Antiquité et au Moyen Âge / Axiomatic presentation as a model of philosophical writing during Antiquity and the Middle Ages,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 323-345,Philosophie,1960,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2190,56_2,11193,Max Lejbowicz,Le premier témoin scolaire des Éléments arabo-latins d'Euclide : Thierry de Chartres et l'Heptateuchon / The first evidence of teaching the Arab-Latin version of Euclid's Elements : Thierry of Chartres and the Heptateuchon,2003,Paris : Armand Colin,2008-09-17 21:43:18.404,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2190#Print,Le premier témoin scolaire des Éléments arabo-latins d'Euclide : Thierry de Chartres et l'Heptateuchon / The first evidence of teaching the Arab-Latin version of Euclid's Elements : Thierry of Chartres and the Heptateuchon,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 347-368,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2191,56_2,82825,John E. Murdoch,Transmission into use : The evidence of marginalia in the medieval Euclides latinus / Transmission et usage : La signification des marginalia dans Euclides latinus médiéval,2003,Paris : Armand Colin,2008-09-17 21:43:27.601,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_2003_num_56_2_2191#Print,Transmission into use : The evidence of marginalia in the medieval Euclides latinus / Transmission et usage : La signification des marginalia dans Euclides latinus médiéval,2003,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 369-382,Histoire,????,????,no value
