numeros,articles,titre,persee_id,auteurlabel,personne_idLabel,year_of_birth,year_of_death,sex_or_genderLabel
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_5#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_5_279807_t1_1230_0000_000#Web,"Marie-Claude L'Huillier, L'empire des mots. Orateurs gaulois et empereurs romains aux 3e et 4e siècles",13467,Claire FEUVRIER-PREVOTAT,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_5#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_5_279807_t1_1231_0000_002#Web,"Patrick Amory, People and Identity in Ostrogothic Italy, 489-554",249121,Jean Durliat,Jean Durliat,1943,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279813#Web,La loi Gayssot et la constitution,277094,Michel Troper,Michel Troper,1938,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279815#Web,"Lois, normes, pratiques individuelles et collectives : la petite enfance à Rome",396141,Mireille Corbier,Mireille Corbier,1943,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279816#Web,Socialisme et protection sociale : une tautologie ? L'enfance abandonnée en URSS (1917-1931),295671,Dorena Caroli,Dorena Caroli,1966,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279818#Web,De bonne main : les pourvoyeurs de nouvelles à Rome au XVIIe siècle,30297,Brendan Dooley,Brendan Dooley,1953,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279819#Web,Usages du faux. Faits divers et romans criminels au XIXe siècle,29992,Dominique Kalifa,Dominique Kalifa,1957,2020,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279821#Web,Durkheimisme et réformisme. Fondation identitaire de la sociologie en Égypte,231879,Alain Roussillon,Alain Roussillon,1952,2007,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1395_0000_000#Web,"Maurice Agulhon, Histoire vagabonde, t. 3 : La politique en France d'hier à aujourd'hui",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1397_0000_001#Web,"André Burguière et Jacques Revel (dir.), Histoire de la France, IV, Les formes de la culture",31028,Georges Vigarello,Georges Vigarello,1941,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1399_0000_002#Web,"Olivier Ihl, La Fête républicaine",281972,Jean-Clément Martin,Jean-Clément Martin,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1402_0000_002#Web,"Pratiques et cultures politiques dans la France contemporaine, hommage à Raymond Huard",31029,Gilles Candar,Gilles Candar,1954,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1403_0000_001#Web,"Jacqueline Lalouette, La libre pensée en France 1848-1940",364159,Jean-Marie Mayeur,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1405_0000_001#Web,"Jean-Marie Mayeur, La question laïque XIXe-XXe siècle",31031,Denis Pelletier,Denis Pelletier,1958,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1407_0000_001#Web,"Martin Jay, Downcast Eyes. The Denigration of Vision in Twentieth-Century French Thought",28669,Jean-Philippe Antoine,Q47539283,1957,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1409_0000_001#Web,"Cyril Grange, Les gens du Bottin Mondain, 1903-1987. Y être c'est en être",257680,Christophe Charle,Christophe Charle,1951,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1410_0000_002#Web,"Philippe Poirrier, Sylvie Rab, Serge Reneau et Loïc Vadelorge, Jalons pour l'histoire des politiques culturelles locales",256149,Fabrice d' Almeida,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1412_0000_001#Web,"Michael Walzer, La critique sociale au XXe siècle. Solitude et solidarité",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1413_0000_001#Web,"Zeev Sternhell (dir.), L'éternel retour. Contre la démocratie : l'idéologie de la décadence",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1415_0000_000#Web,"Jeremy Jennings et Anthony Kempwelch (éd.), Intellectuals in Politics. From the Dreyfus Affair to Salman Rushdie",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1417_0000_001#Web,"Louis Bodin, Les intellectuels existent- ils ?",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1418_0000_001#Web,"Christophe Charle, Paris fin de siècle. Culture et politique",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1420_0000_001#Web,"Françoise Gerbod et Françoise Mélonio (dir.), L'égalité au tournant du siècle. Péguy et ses contemporains",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1421_0000_002#Web,"Pierre Colin (dir.), Intellectuels chrétiens et esprit des années vingt",31031,Denis Pelletier,Denis Pelletier,1958,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1423_0000_001#Web,"Donatella Calabi, Parigi anni venti. Marcel Poëte e le origini della storia urbana",29301,Christian Topalov,Christian Topalov,1944,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1425_0000_002#Web,"Rémi Baudouï, Yves Cohen (éd.), Les chantiers de la paix sociale (1900-1940)",31033,Vincent Dubois,Q47532137,1966,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1427_0000_002#Web,"François Monnet, Refaire la République. André Tardieu, une dérive réactionnaire (1876-1945)",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1429_0000_001#Web,"François Grèzes-Rueff, La culture des députés français (1910-1958)",257680,Christophe Charle,Christophe Charle,1951,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1431_0000_001#Web,"René Bargeton, Dictionnaire biographique des préfets, septembre 1870-mai 1982",257680,Christophe Charle,Christophe Charle,1951,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1431_0000_003#Web,"Kevin Passmore, From Liberalism to Fascism. The Right in a French Province, 1928-1939",268237,Nicolas Roussellier,Nicolas Roussellier,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1434_0000_001#Web,"Jeannine Verdès-Leroux, Refus et violences. Politique et littérature à l'extrême droite des années trente aux retombées de la Libération",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1438_0000_002#Web,"Gisèle Sapiro, La guerre des écrivains, 1940-1953",48908,Marc Olivier Baruch,Marc Olivier Baruch,1957,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1441_0000_001#Web,"David Bidussa, Denis Peschanski, La France de Vichy, archives inédites d'Angelo Tasca",48908,Marc Olivier Baruch,Marc Olivier Baruch,1957,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1442_0000_002#Web,"Denis Peschanski, Vichy 1940-1944. Contrôle et exclusion",31035,Gisèle Sapiro,Gisèle Sapiro,1965,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1445_0000_001#Web,"Yves Benot, Massacres coloniaux. 1944- 1950 : la IVe République et la mise au pas des colonies françaises",31036,Laurent Dornel,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1446_0000_002#Web,"Anne-Marie Thiesse, Ils apprenaient la France. L'exaltation des régions dans le discours patriotique",30274,Cécile Dauphin,Q46259756,????,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1448_0000_002#Web,"Danièle Voldman, La reconstruction des villes françaises de 1940 à 1954. Histoire d'une politique",273516,Pierre Guillaume,Pierre Guillaume,1933,2019,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1450_0000_001#Web,"Guy Coq, Laïcité et République. Le lien nécessaire",266787,Michel Lagrée,Michel Lagrée,1946,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1451_0000_001#Web,"Denis-Constant Martin (dir.), Cartes d'identités. Comment dit-on « nous » en politique ?",31036,Laurent Dornel,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1999_num_54_6#Web,http://data.persee.fr/doc/ahess_0395-2649_1999_num_54_6_279822_t1_1453_0000_002#Web,"Jean-Loup Amselle, Vers un multiculturalisme français. L'empire de la coutume",264649,Jacques Frémeaux,Jacques Frémeaux,1949,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279830#Web,"Inviter les dieux, sacrifier, banqueter. Quelques nuances de la religiosité gréco-romaine",247976,Paul Veyne,Paul Veyne,1930,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279832#Web,Présentation,268909,Annette Becker,Annette Becker,1953,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279832#Web,Présentation,30666,Stéphane Audoin-Rouzeau,Stéphane Audoin-Rouzeau,1955,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279833#Web,"Corps perdus, corps retrouvés. Trois exemples de deuils de guerre",30666,Stéphane Audoin-Rouzeau,Stéphane Audoin-Rouzeau,1955,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279834#Web,"Corps, lieux et nation : la France et l'invasion de 1914",30044,John N. Horne,John Horne,1949,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279835#Web,Le corps et la survie d'une identité dans les écrits de guerre français,218713,Leonard V Smith,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279836#Web,Guerre totale et troubles mentaux,268909,Annette Becker,Annette Becker,1953,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0153_0000_1#Web,"André Bernand, Guerre et violence dans la Grèce antique",244237,Patrice Brun,Patrice Brun,1953,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0154_0000_4#Web,Victor Davis Hanson Warfare and Agriculture in Classical Greece,274721,Raymond Descat,Raymond Descat,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0156_0000_2#Web,"Aldo A. Settia, Comuni in guerra. Armi ed eserciti Italia delle città",226312,Pierre Racine,Pierre Racine,1925,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0158_0000_2#Web,"Henry Heller, Iron and Blood. Civil Wars in Sixteenth-Century France",254279,Michel Cassan,Michel Cassan,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0159_0000_4#Web,Michel Cassan Le temps des guerres de Religion. Le cas du Limousin (vers 1530- vers 1630),277458,Céline Borello,Céline Borello,1971,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0161_0000_2#Web,"James Wood The King's Army Warfare, Soldiers and Society during the Wars of Religion in France, 1562-1576",254279,Michel Cassan,Michel Cassan,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0163_0000_4#Web,"Stéphane Audoin-Rouzeau L'enfant de l'ennemi, 1914-1918",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0165_0000_2#Web,Niall Ferguson The Pity of War : Explaining World War I,218713,Leonard V Smith,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0169_0000_3#Web,Roger Chickering Imperial Germany and the Great War (1914-1918),256680,Jean-Jacques Becker,Jean-Jacques Becker,1928,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0171_0000_2#Web,"Aviel Roshwald et Richard Stites (éds) European Culture in the Great War. The Arts, Entertainment and Propaganda, 1914-1918",222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0173_0000_3#Web,Martha Hanna The Mobilisation of Intellect French Scholars and Writers during the Great War,222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0174_0000_3#Web,John Horn (éd.) State Society and Mobilization in Europe during the First World War,222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0177_0000_3#Web,Sylvie Caucanas et Rémy Cazals (éds) Traces de 14-18. Actes du colloque international tenu à Carcassonne du 24 au 27 avril 1996,222196,Christophe Prochasson,Christophe Prochasson,1959,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0179_0000_2#Web,"Jean-Louis Robert Les ouvriers, la patrie et la révolution. Paris 1914-1919",149771,Jacques Girault,Jacques Girault,1939,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0181_0000_3#Web,George Mosse De la Grande Guerre au totalitarisme. La brutalisation des sociétés européennes,268909,Annette Becker,Annette Becker,1953,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0182_0000_4#Web,Jean-Marie Mayeur (dir.) Guerres mondiales et totalitarismes (1914-1958). t. XII de l'Histoire du christianisme des origines à nos jours,266787,Michel Lagrée,Michel Lagrée,1946,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0186_0000_2#Web,Wen-hsin Yeh (éd.) Wartime Shanghai,30798,Alain Roux,Alain Roux,1935,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0187_0000_4#Web,Michel Vié Le Japon et le monde du XXe siècle,29440,Pierre-François Souyri,Pierre François Souyri,1952,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0191_0000_3#Web,Sylvie Lindeperg Les écrans de l'ombre. La seconde guerre mondiale dans le cinéma français (1944-1969),58955,Geneviève Sellier,Geneviève Sellier,1949,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0192_0000_3#Web,"Camille Lacoste-Dujardin Opération oiseau bleu, des Kabyles, des ethnologues et de la guerre d'Algérie",264649,Jacques Frémeaux,Jacques Frémeaux,1949,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0194_0000_4#Web,Andrew Martin Receptions of War. Vietnam in American Culture,253933,Jacques Portes,Jacques Portes,1944,2017,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279837_t1_0195_0000_3#Web,"Benjamin Stora Imaginaires de guerre. Algérie-Viêt-nam, en France et aux Etats-Unis Milton Bates The Wars We Took to Vietnam. Cultural Conflict and Storytelling",253933,Jacques Portes,Jacques Portes,1944,2017,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279839#Web,La centralisation monarchique et la naissance des sciences sociales. Voyageurs et statisticiens à la recherche de la France à la fin du XVIIIe siècle,275715,André Burguière,André Burguière,1938,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_1#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_1_279840#Web,"Les enquêtes orales en Russie, 1861-1914",29353,Alessandro Stanziani,Alessandro Stanziani,1961,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279846#Web,La purge de 1924 à la Direction centrale de la statistique,273731,Alain Blum,Alain Blum,1958,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279847#Web,La volonté de quantifier. Conceptions de la mesure de l'activité médicale,282020,Albert Ogien,Albert Ogien,1950,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279849#Web,La censure dans les universités médiévales (note critique),204453,Alain Boureau,Alain Boureau,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279850#Web,La dédicace des livres dans l'Islam médiéval,264827,Houari Touati,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279852#Web,"Philosophe ou écrivain ? Problèmes de délimitation entre histoire littéraire et histoire de la philosophie en France, 1650-1850",29471,Dinah Ribard,Dinah Ribard,1970,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279853#Web,Concert et propagande politique en France au début du XXe siècle,30207,Jane F. Fulcher,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279854#Web,La mise à l'épreuve du nouveau roman. Six cent cinquante fiches de lecture d'Alain Robbe-Grillet (1955-1959),12043,Anne Simonin,Anne Simonin,1963,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0439_0000_1#Web,"Sergiusz Michalski, The Reformation and the Visual Arts. The Protestant Image in Western and Eastern Europe",257770,Olivier Christin,Olivier Christin,1961,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0440_0000_3#Web,"Jean-François Gilmont, Jean Calvin et le livre imprimé",59385,Lucia Felici,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0442_0000_3#Web,"Luce Giard (dir.), Les jésuites à la Renaissance. Système éducatif et production du savoirLuce Giard et Louis de Vaucelles (dir.), Les jésuites à l'âge baroque. 1540-1640",387844,Jacques Le Brun,Jacques Le Brun,1931,2020,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0445_0000_2#Web,"Paolo Prodi et Wolfgang Reinhard (éds), Il concilio di Trento e il moderno",33646,Alain Tallon,Alain Tallon,1967,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0447_0000_3#Web,"R. Po-Chia Hsia, The World of Catholic Renewal, 1540-1770",43662,Bernard Heyberger,Bernard Heyberger,1954,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0449_0000_2#Web,"Howard Louthan, The Quest for Compromise. Peacemakers in Counter-Reformation Vienna",33646,Alain Tallon,Alain Tallon,1967,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0450_0000_2#Web,"Anita Novinsky, Maria Luiza Tucci Carneiro (éds), Inquisiçao : ensaios sobre mentalidade, heresias e arte",258444,Jean-Pierre Dedieu,Jean-Pierre Dedieu,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0451_0000_5#Web,"Aline Goosens, Les inquisitions modernes dans les Pays-Bas méridionaux (1520-1633), t. I, La législation",258444,Jean-Pierre Dedieu,Jean-Pierre Dedieu,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0456_0000_2#Web,"Aline Goosens, Les inquisitions modernes dans les Pays-Bas méridionaux (1520-1633), t. II, Les victimes",258444,Jean-Pierre Dedieu,Jean-Pierre Dedieu,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0457_0000_3#Web,"Wolfgang Behringer, Witchcraft Persecutions in Bavaria. Popular Magic, Religious Zealotry and Reason of State in Early Modern Europe",260054,Sophie Houdard,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0459_0000_4#Web,"Ferenc Szakaly, Lodovico Gritti in Hungary, 1529-1534. A Historical Insight into the Beginnings of Turco-Habsburgian Rivalry",29794,Claude Michaud,Claude Michaud,1938,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0461_0000_3#Web,"Massimo Firpo, Nel labirinto del mondo. Lorenzo Davidico tra santi, eretici, inquisitoriDario Marcatto, Il processo inquisito- riale di Lorenzo Davidico (1555-1560)",258444,Jean-Pierre Dedieu,Jean-Pierre Dedieu,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0463_0000_3#Web,"Simonetta Adorni-Braccesi, « Una città infetta ». La reppublica di Lucca nella crisi religiosa del Cinquecento",59429,Céline Perol,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0465_0000_2#Web,"T. C. Price Zimmermann, Paolo Giovio : The Historian and the Crisis of Sixteenth-Century Italy",59430,Ann Blair,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0466_0000_4#Web,"Lucio Gambi et Antonio Pinelli (dir.), La Galleria delle Carte geografiche in Vaticano ; Mirabilia Italiae",294206,Christian Jacob,Christian Jacob,1955,????,masculin
